"id","income","height","weight","sex","race","education","asvab","sat_math","bdate"
6038,12000,71,180,"male","black",NA,77.779,NA,12
6039,4000,64,174,"female","other",14,NA,NA,8
6043,40000,65,200,"female","other",NA,53.138,NA,8
6048,14000,69,195,"female","other",NA,58.315,450,12
6049,80000,70,190,"male","other",NA,65.691,NA,11
6050,36000,70,165,"male","other",NA,NA,NA,12
6051,8000,57,185,"female","other",NA,13.722,NA,9
6054,14000,71,188,"male","other",NA,28.994,550,11
6056,6000,61,130,"female","other",15,77,NA,6
6059,30000,67,188,"male","black",NA,19.507,550,2
6060,45000,69,215,"male","hispanic",11,26.821,NA,10
6061,50000,72,310,"male","hispanic",NA,12.315,750,5
6062,45000,67,200,"male","hispanic",NA,17.372,NA,5
6063,30000,65,278,"female","black",NA,9.315,NA,5
6066,106200,73,180,"male","other",NA,NA,550,9
6067,60000,66,220,"female","other",NA,63.978,350,3
6068,30000,69,124,"male","other",NA,38.427,NA,10
6070,49000,66,155,"male","hispanic",NA,16.647,NA,2
6071,800,NA,150,"female","hispanic",12,11.921,NA,11
6072,30000,69,185,"male","other",NA,NA,NA,5
6076,45000,64,130,"female","other",NA,94.46,650,4
6078,50000,69,170,"male","hispanic",NA,79.953,NA,12
6079,45000,64,152,"female","hispanic",NA,90.048,550,4
6082,300,66,66,"male","black",NA,57.753,NA,10
6084,48000,71,284,"male","hispanic",9,NA,NA,7
6085,85000,74,200,"male","multiracial",NA,36.104,450,10
6086,4000,62,174,"female","multiracial",NA,3.5,NA,11
6087,40000,63,144,"female","multiracial",13,70.334,NA,12
6088,45000,70,270,"male","multiracial",NA,79.26,550,2
6089,84000,72,215,"male","other",NA,21.466,NA,10
6093,14500,70,281,"female","other",NA,87.411,550,1
6094,35000,68,175,"male","other",NA,NA,NA,6
6096,45000,67,150,"male","other",NA,0,NA,4
6097,23000,69,NA,"male","other",NA,37.832,NA,3
6098,8000,73,175,"male","other",NA,33.41,NA,12
6099,65000,63,145,"female","other",NA,NA,550,8
6100,20000,70,150,"male","other",12,NA,NA,11
6101,17000,74,165,"male","other",NA,NA,NA,3
6103,180331,71,195,"male","other",NA,NA,NA,10
6106,42000,75,250,"male","other",NA,15.702,NA,9
6108,52000,72,180,"male","other",NA,91.624,550,7
6109,20000,65,170,"female","other",NA,58.848,650,7
6111,40000,69,170,"male","other",NA,52.076,650,6
6113,50000,72,260,"male","other",NA,37.702,NA,1
6114,28500,70,305,"female","black",15,54.845,NA,9
6115,1000,65,228,"female","other",NA,NA,NA,3
6116,25000,71,190,"male","black",NA,32.336,350,5
6118,10000,72,225,"male","black",NA,15.668,NA,3
6119,56000,67,167,"male","black",16,2.97,NA,9
6121,25000,68,260,"male","other",13,37.416,450,1
6122,28000,64,288,"female","other",NA,59.77,350,7
6125,45000,72,225,"male","black",NA,0.508,NA,6
6127,33280,64,175,"female","other",NA,55.777,NA,8
6128,51000,68,150,"female","other",NA,71.103,450,7
6129,28000,71,165,"male","other",NA,NA,NA,11
6131,14000,69,180,"male","hispanic",15,NA,NA,3
6133,70000,74,300,"male","other",NA,64.904,NA,12
6134,30000,76,170,"male","other",NA,96.906,NA,3
6135,80000,62,170,"female","other",NA,69.291,550,10
6137,33000,60,115,"female","hispanic",NA,38.475,550,1
6138,15000,71,290,"female","other",NA,16.587,NA,5
6139,32000,68,250,"female","other",NA,89.982,650,9
6140,8000,60,130,"female","other",NA,20.633,NA,5
6141,35000,67,185,"female","black",NA,13.673,450,6
6142,7500,67,231,"female","black",20,52.907,NA,7
6143,25000,NA,200,"male","black",NA,14.812,NA,7
6144,15000,64,135,"female","black",NA,3.522,250,1
6145,30000,72,185,"male","other",NA,NA,NA,2
6146,54000,63,158,"female","other",NA,NA,NA,6
6149,25000,65,173,"male","black",13,34.326,NA,7
6151,35000,71,260,"male","other",NA,89.236,NA,10
6152,5000,65,170,"female","other",15,48.221,550,12
6156,100000,66,150,"female","other",NA,89.502,550,8
6157,36000,62,160,"female","other",16,60.408,550,3
6158,29400,69,145,"male","other",NA,65.564,650,6
6159,39497,68,231,"female","other",16,75.089,450,9
6164,2200,69,200,"female","black",NA,41.453,450,9
6165,9000,76,200,"male","black",NA,13.986,NA,1
6175,45000,69,145,"female","other",19,90.844,NA,5
6178,35000,61,135,"female","other",NA,38.696,NA,10
6180,46000,71,155,"female","black",18,43.517,550,11
6181,36000,73,175,"male","other",NA,92.771,550,11
6182,1000,64,159,"male","other",NA,16.941,NA,1
6183,12000,61,170,"female","other",14,86.683,550,8
6186,12000,69,185,"female","other",NA,90.937,NA,9
6187,62000,73,230,"male","other",NA,59.149,450,6
6188,10000,67,230,"female","other",NA,76.978,NA,5
6190,58000,64,146,"female","other",NA,67.652,550,7
6191,40000,73,255,"male","other",12,88.865,450,6
6193,46000,72,235,"male","other",NA,35.276,NA,7
6194,20000,63,258,"female","other",NA,25.187,NA,12
6197,24000,63,NA,"female","other",NA,12.231,NA,12
6198,5000,63,150,"female","other",NA,16.693,NA,12
6201,50000,66,145,"female","other",14,69.833,NA,5
6208,2000,63,190,"female","other",NA,50.897,NA,1
6209,30000,63,NA,"female","black",NA,2.547,NA,6
6210,60000,68,170,"male","other",NA,66.165,550,7
6212,70000,NA,160,"female","other",16,88.121,650,6
6213,37000,76,215,"male","other",13,56.638,550,12
6214,55000,68,250,"male","black",15,45.016,250,7
6215,110000,69,140,"male","black",NA,84.22,NA,11
6216,30000,NA,246,"male","black",NA,5.686,NA,3
6218,180331,NA,185,"male","other",NA,9.486,NA,1
6221,48000,66,225,"female","black",NA,66.251,750,7
6222,46000,NA,240,"male","other",NA,NA,NA,4
6223,33000,77,330,"male","black",NA,62.24,450,3
6224,59000,71,275,"male","black",NA,29.817,450,6
6226,18000,63,189,"female","other",NA,58.44,NA,2
6227,30000,67,125,"female","other",NA,57.5,NA,9
6228,11000,NA,200,"female","other",NA,NA,NA,6
6229,75000,71,175,"male","black",4,37.216,550,1
6230,33000,68,250,"male","black",NA,75.587,750,2
6231,23000,69,170,"male","black",NA,37.202,NA,2
6233,40000,71,NA,"female","other",NA,12.037,NA,10
6235,25000,66,222,"female","black",NA,12.677,NA,9
6236,39000,74,240,"male","black",NA,17.395,450,1
6237,49000,71,270,"male","black",NA,68.115,450,7
6238,54000,72,215,"male","other",NA,83.242,550,9
6240,49000,83,185,"male","other",NA,86.81,650,2
6241,53000,65,126,"female","other",NA,95.397,650,3
6242,33000,64,125,"female","other",NA,NA,450,10
6243,100000,67,145,"female","other",NA,60.056,NA,8
6244,38000,66,127,"female","other",20,63.866,NA,8
6245,38000,66,150,"male","other",19,91.283,650,10
6246,40000,63,130,"female","other",NA,51.648,450,11
6247,24000,65,145,"male","hispanic",NA,24.559,NA,5
6248,23000,71,145,"male","other",20,86.317,550,5
6251,30000,74,165,"male","other",14,35.874,NA,3
6252,38000,72,150,"male","other",NA,92.548,NA,5
6254,35000,66,130,"male","other",NA,4.742,NA,1
6255,27000,65,125,"female","other",15,NA,NA,10
6256,22000,69,250,"male","other",NA,78.405,NA,8
6257,50000,68,197,"male","other",NA,12.956,NA,8
6259,12000,65,136,"female","other",NA,87.645,450,7
6260,28000,66,130,"female","other",NA,54.536,NA,3
6261,85000,74,210,"male","other",NA,90.491,NA,1
6262,37000,64,130,"female","other",NA,43.373,NA,7
6263,94000,76,200,"male","other",NA,94.485,750,4
6264,17000,67,185,"male","hispanic",20,NA,550,4
6269,11500,65,185,"female","other",18,18.219,NA,9
6271,35000,61,115,"female","other",16,63.15,NA,1
6273,103000,74,180,"male","other",NA,NA,NA,8
6274,32000,72,190,"male","other",NA,85.565,450,11
6275,8000,69,150,"female","other",NA,72.541,NA,3
6276,11000,69,260,"male","other",NA,17.877,NA,11
6277,25000,64,195,"female","other",NA,90.631,450,9
6278,15000,61,135,"female","other",12,66.636,NA,8
6279,50000,67,130,"female","hispanic",NA,NA,650,3
6280,17000,65,150,"female","other",NA,8.115,NA,6
6281,18000,59,160,"female","other",NA,13.948,NA,6
6282,65000,67,200,"male","hispanic",NA,14.028,NA,4
6283,46000,66,190,"male","hispanic",NA,30.203,NA,4
6286,29000,65,240,"male","other",NA,69.579,NA,2
6287,30000,67,295,"female","other",NA,86.253,NA,3
6288,35000,69,180,"male","other",12,NA,NA,8
6291,8000,70,200,"female","other",NA,77.561,NA,9
6292,30000,71,280,"male","other",NA,26.158,NA,7
6293,22000,68,205,"male","other",NA,45.853,NA,6
6294,15000,65,140,"female","other",NA,48.453,NA,3
6295,42000,62,140,"female","other",NA,48.653,NA,6
6298,15000,70,210,"male","other",NA,16.092,NA,11
6301,23700,64,280,"female","other",NA,95.602,NA,10
6303,35000,69,130,"male","other",NA,29.038,NA,7
6304,14900,71,295,"female","other",NA,6.578,NA,12
6307,19000,70,205,"male","other",NA,NA,NA,3
6310,18800,64,135,"female","other",NA,47.11,NA,12
6311,48000,NA,145,"male","other",NA,45.918,NA,3
6314,60000,74,210,"male","other",14,49.481,NA,9
6316,25002,77,216,"male","other",NA,84.09,NA,8
6317,20000,71,205,"male","other",13,37.28,NA,4
6318,9500,68,152,"male","other",NA,88.671,NA,8
6319,67000,67,140,"female","other",NA,98.12,NA,4
6320,2000,72,145,"male","other",NA,19.366,NA,12
6321,28000,70,190,"male","other",NA,30.31,NA,1
6322,15000,NA,290,"female","other",12,8.597,NA,10
6324,82000,75,200,"male","other",NA,78.513,NA,2
6325,43000,72,135,"male","other",NA,66.515,NA,8
6328,67000,64,155,"female","other",NA,NA,550,2
6329,24000,69,200,"female","other",19,90.799,NA,4
6330,62000,65,140,"female","other",NA,84.708,NA,4
6331,70000,72,175,"male","hispanic",NA,48.652,NA,6
6332,26000,67,152,"male","other",NA,91.74,NA,9
6333,20000,69,150,"female","other",20,95.526,650,9
6334,180331,72,210,"male","other",NA,NA,NA,9
6335,9000,66,125,"female","other",NA,NA,NA,3
6336,87000,63,160,"female","other",NA,89.348,550,10
6339,19000,70,200,"female","other",NA,1.863,NA,7
6340,12000,72,258,"male","other",15,59.492,650,7
6341,7000,66,183,"female","other",NA,92.791,550,9
6344,55000,72,180,"male","other",NA,54.396,NA,12
6347,35000,73,345,"male","other",NA,67.477,NA,3
6351,22000,68,200,"female","other",NA,79.018,NA,2
6354,100000,70,180,"male","other",NA,97.542,650,2
6355,15000,66,145,"female","other",NA,60.933,NA,8
6360,21000,63,167,"female","other",NA,NA,NA,6
6361,25000,69,220,"male","other",13,32.8,NA,10
6362,34000,70,165,"male","other",NA,58.54,NA,9
6365,31413,68,217,"female","other",NA,98.686,650,10
6367,10000,66,200,"female","other",10,5.323,NA,2
6369,20000,64,200,"female","other",NA,67.469,NA,6
6371,180331,65,56,"male","other",NA,NA,NA,6
6374,29000,61,135,"female","other",NA,92.971,NA,3
6375,36000,66,135,"female","other",NA,90.076,NA,12
6376,45000,68,175,"female","other",NA,84.487,NA,6
6377,180331,75,210,"male","other",NA,44.193,NA,4
6378,20000,70,230,"female","other",NA,44.116,NA,2
6383,80000,71,200,"male","other",NA,82.402,NA,12
6385,45000,72,200,"male","other",19,56.285,NA,12
6386,54000,NA,122,"female","other",NA,41.478,NA,8
6388,27000,69,190,"male","other",NA,4.669,NA,7
6389,32000,66,195,"male","other",NA,65.142,NA,4
6392,75000,74,230,"male","other",14,49.995,NA,5
6395,60000,68,190,"female","other",NA,53.31,NA,5
6397,24000,67,210,"male","other",NA,59.631,NA,4
6399,31000,67,285,"female","other",NA,61.871,NA,12
6402,82000,68,190,"male","other",NA,27.835,NA,3
6403,100000,71,190,"male","other",NA,85.88,650,7
6405,39970,75,195,"male","other",NA,52.95,NA,6
6406,59000,76,230,"male","other",NA,66.059,NA,7
6407,20000,60,NA,"female","other",NA,NA,NA,8
6410,45000,72,175,"male","other",NA,60.174,NA,2
6411,2200,74,205,"male","other",14,20.708,NA,9
6412,72000,70,215,"male","other",NA,77.356,NA,5
6414,24000,63,164,"female","other",16,42.818,NA,10
6415,95000,67,235,"male","other",NA,82.813,NA,3
6416,180331,68,160,"male","other",NA,49.181,NA,3
6418,30000,64,170,"female","other",NA,75.69,NA,10
6419,48000,66,215,"female","other",NA,60.029,NA,11
6421,38000,64,140,"female","other",20,73.115,NA,2
6424,32000,63,162,"female","other",17,68.572,NA,6
6425,30000,72,150,"male","hispanic",15,25.16,NA,2
6426,80000,64,135,"female","other",NA,81.026,750,10
6428,26417,65,125,"female","other",NA,59.288,NA,12
6430,87000,73,192,"male","other",NA,54.481,NA,11
6431,28500,66,135,"female","other",NA,70.181,NA,7
6432,25000,75,280,"male","other",NA,40.755,NA,12
6433,62000,67,169,"male","other",NA,87.381,750,10
6435,24000,71,177,"male","other",NA,53.021,NA,3
6437,30000,67,165,"female","other",NA,79.962,NA,5
6439,25000,70,165,"male","other",NA,98.824,650,1
6440,42000,65,119,"female","other",NA,57.2,NA,9
6441,52000,71,185,"male","other",NA,81.785,NA,3
6443,60000,69,120,"male","other",14,54.79,NA,1
6444,5000,63,177,"female","other",14,51.242,NA,12
6445,180331,66,225,"male","other",NA,8.524,NA,4
6447,30000,68,150,"female","other",NA,89.226,NA,12
6451,30000,NA,135,"female","other",14,20.247,NA,10
6454,68000,72,215,"male","other",NA,86.211,550,4
6455,54000,70,210,"male","other",NA,61.618,NA,5
6457,63000,60,120,"female","other",NA,93.379,550,11
6458,33000,64,155,"female","other",NA,79.657,550,8
6464,49000,68,180,"male","other",NA,7.415,350,1
6467,26000,71,144,"female","other",NA,43.743,NA,9
6469,11000,67,136,"female","hispanic",NA,10.913,NA,9
6475,2500,67,125,"female","other",16,36.508,NA,2
6476,60000,71,164,"male","other",NA,47.008,NA,12
6477,2000,65,170,"female","other",NA,60.152,NA,7
6478,48000,71,275,"male","other",NA,97.131,650,2
6479,83000,NA,250,"male","other",NA,28.931,NA,5
6481,50000,68,150,"male","other",NA,55.021,NA,8
6483,40000,NA,122,"female","other",NA,10.597,NA,2
6484,68000,67,135,"female","other",NA,83.535,550,9
6485,75000,70,180,"male","other",NA,39.547,NA,5
6487,7000,67,250,"female","other",NA,50.527,NA,2
6490,56000,70,156,"female","other",NA,55.692,NA,5
6491,3000,65,160,"female","other",NA,21.115,NA,10
6493,0,74,150,"female","other",NA,48.758,450,6
6494,52000,70,190,"male","other",NA,54.579,NA,12
6495,27000,68,245,"male","other",NA,54.496,NA,2
6496,30000,72,250,"male","other",NA,32.867,NA,3
6497,10000,71,195,"male","other",NA,9.507,NA,9
6498,14155,62,102,"female","other",NA,68.378,450,9
6502,91000,75,215,"male","other",NA,40.304,NA,6
6504,50000,67,158,"male","other",NA,43.416,NA,9
6505,27600,71,210,"male","other",12,NA,NA,7
6506,60000,61,125,"female","other",NA,67.614,550,9
6507,21700,72,330,"male","other",NA,NA,NA,1
6509,56000,64,154,"female","other",NA,38.235,350,12
6510,40000,71,185,"male","other",NA,95.298,NA,5
6511,19000,60,200,"female","black",NA,68.256,550,8
6512,54000,73,170,"male","other",NA,92.297,750,2
6515,48000,62,120,"female","hispanic",NA,71.728,350,3
6518,24000,66,258,"female","other",NA,45.568,NA,4
6520,52000,67,197,"female","other",NA,NA,450,7
6521,60000,68,160,"female","hispanic",NA,86.377,NA,3
6522,24000,67,200,"male","other",NA,45.901,NA,1
6524,52000,59,118,"female","other",18,69.492,NA,1
6526,50000,73,228,"male","other",NA,NA,450,8
6528,9000,61,162,"female","other",14,7.256,NA,9
6529,47000,69,171,"male","other",17,51.911,NA,3
6532,36000,73,230,"male","hispanic",NA,NA,NA,5
6534,50000,71,165,"male","other",NA,45.407,NA,11
6537,35000,72,170,"male","hispanic",NA,28.166,NA,8
6539,27000,70,135,"male","other",NA,49.174,NA,11
6540,100,60,150,"female","other",NA,9.556,NA,11
6541,3114,68,165,"female","other",NA,95.663,350,7
6542,38000,67,145,"female","other",NA,41.534,NA,6
6543,37000,74,208,"male","black",NA,8.395,NA,3
6545,36000,71,225,"male","other",NA,NA,650,8
6547,5000,69,235,"male","other",NA,32.657,NA,7
6548,60000,67,170,"female","other",NA,74.328,550,6
6549,48000,67,260,"female","other",NA,41.3,450,8
6552,35000,70,165,"male","other",NA,88.016,NA,8
6554,62000,NA,220,"male","other",12,30.232,NA,6
6557,35000,63,170,"female","other",NA,22.092,NA,9
6560,35000,64,134,"female","other",NA,24.824,NA,11
6561,16000,63,190,"female","other",15,89.567,NA,3
6562,66000,72,220,"male","other",NA,72.373,NA,11
6563,50000,67,150,"male","other",NA,86.559,NA,7
6564,1200,57,100,"female","other",12,29.971,NA,3
6565,180331,72,225,"male","other",18,94.337,650,7
6567,18000,65,160,"female","other",NA,19.591,NA,5
6570,35000,62,135,"male","other",NA,8.742,NA,1
6571,48000,NA,230,"male","black",NA,59.345,NA,10
6575,15000,64,220,"female","black",NA,4.828,NA,8
6576,7000,72,235,"male","black",NA,6.877,NA,8
8741,73000,70,175,"male","other",NA,NA,650,1
8742,75000,68,130,"male","other",NA,NA,650,5
8746,21000,NA,325,"male","black",NA,4.971,NA,3
8750,25000,72,200,"male","other",NA,72.044,NA,1
8751,180331,64,245,"female","other",NA,47.911,NA,4
8752,23000,62,125,"female","other",NA,55.981,350,2
8753,25000,69,155,"male","other",NA,20.032,NA,2
8754,25000,72,170,"male","other",NA,5.649,NA,7
8758,2500,70,160,"male","other",NA,22.39,NA,9
8759,35000,NA,190,"male","other",NA,16.714,NA,7
8760,24000,65,172,"male","other",NA,76.141,NA,11
8761,25000,74,245,"male","other",NA,0,250,4
8763,65000,72,222,"male","other",15,66.48,NA,1
8766,35000,62,150,"female","other",19,NA,550,7
8767,38000,64,150,"female","hispanic",NA,NA,NA,8
8768,65000,63,163,"female","black",NA,98.134,550,7
8769,89000,67,195,"female","black",NA,67.137,450,12
8770,23000,70,200,"male","other",NA,27.404,NA,1
8771,48000,72,180,"male","other",NA,2.928,NA,1
8773,180331,74,250,"male","other",NA,75.842,NA,6
8777,50000,69,205,"male","hispanic",NA,NA,NA,7
8781,10000,64,200,"female","hispanic",12,25.754,NA,8
8785,15000,63,125,"female","black",NA,6.939,NA,9
8788,180331,72,250,"male","other",NA,35.592,NA,8
8789,35000,71,190,"male","other",15,33.815,NA,7
8790,48000,NA,115,"female","other",20,74.539,NA,8
8791,10000,67,230,"female","other",15,51.833,NA,12
8792,22500,62,52,"female","black",NA,14.665,NA,8
8793,34000,59,106,"female","black",NA,20.249,NA,8
8795,57000,70,189,"male","black",16,64.417,NA,10
8796,45000,NA,118,"female","black",12,35.864,NA,11
8801,45000,70,145,"male","black",12,23.818,NA,3
8802,65000,69,180,"male","other",NA,NA,NA,10
8803,46000,72,190,"male","other",NA,15.788,NA,11
8804,64402,71,160,"male","other",NA,36.067,NA,12
8810,0,66,195,"female","hispanic",NA,63.728,650,6
8818,10800,60,125,"female","hispanic",NA,16.971,NA,8
8819,12000,66,197,"male","hispanic",12,NA,NA,8
8820,14000,63,183,"male","hispanic",NA,NA,NA,8
8821,13000,70,160,"female","hispanic",NA,NA,NA,12
8823,22000,72,215,"male","other",NA,0.136,NA,6
8824,30000,68,175,"male","other",NA,38.4,550,11
8828,55000,74,210,"male","hispanic",NA,NA,NA,3
8829,40000,67,135,"female","hispanic",NA,NA,550,1
8832,33000,NA,185,"female","other",16,51.977,NA,3
8833,28000,72,200,"male","other",NA,NA,NA,6
8834,20000,70,204,"male","black",NA,NA,450,2
8835,45000,72,190,"male","black",NA,85.057,550,3
8836,62000,70,200,"male","other",NA,52.043,NA,1
8837,650,67,143,"female","other",NA,69.453,NA,11
8840,34000,69,225,"female","other",NA,76.191,550,6
8844,10000,72,200,"female","other",NA,26.925,NA,3
8845,11000,64,129,"female","hispanic",NA,73.447,350,6
8846,93000,70,71,"male","other",NA,37.608,NA,8
8847,8000,71,190,"male","other",NA,39.139,NA,11
8850,43500,66,170,"female","other",NA,77.947,NA,2
8851,62000,65,132,"female","other",NA,29.451,NA,6
8852,25000,64,150,"male","hispanic",NA,13.45,NA,3
8854,50000,75,190,"male","other",NA,NA,NA,6
8866,27000,62,135,"female","hispanic",NA,2.469,NA,10
8867,44000,62,143,"female","hispanic",NA,16.105,250,11
8870,15300,66,158,"female","hispanic",16,45.651,NA,9
8871,64000,61,150,"female","hispanic",NA,NA,550,4
8872,20000,68,220,"male","hispanic",12,NA,NA,7
8878,25000,73,185,"male","other",19,56.87,NA,4
8879,55000,72,160,"male","other",NA,51.24,NA,2
8880,65000,69,165,"male","other",NA,NA,450,8
8882,50000,67,175,"female","other",NA,NA,NA,7
8887,14000,63,130,"female","other",20,87.453,NA,4
8888,67000,66,220,"female","other",NA,97.928,NA,3
8890,42000,76,64,"male","other",NA,NA,NA,3
8891,33200,61,185,"female","hispanic",16,52.826,NA,11
8893,13000,67,180,"male","other",NA,76.257,NA,9
8899,62000,67,155,"female","other",NA,NA,NA,3
8901,34000,69,190,"male","other",NA,28.721,NA,7
8902,30000,63,115,"female","other",16,31.719,NA,2
8903,37000,76,420,"male","other",NA,56.356,NA,12
8904,65000,65,240,"female","other",NA,55.096,NA,12
8905,10000,70,178,"female","black",NA,56.226,NA,12
8907,35000,69,215,"male","hispanic",14,9.272,NA,12
8908,44000,67,150,"male","hispanic",NA,19.406,350,7
8909,60000,67,143,"male","hispanic",NA,22.891,450,12
8911,29990,68,175,"male","hispanic",NA,19.506,NA,8
